geneid,disease_name,diseaseid,score,evidence_level
8553,glioblastoma,C0017636,0.55,
406935,b cell lymphoma,C0079731,0.55,
3148,lung adenocarcinoma,C0152013,0.55,
2026,"neoplasm, bladder",C0005695,0.55,
65125,lung adenocarcinoma,C0152013,0.55,
7850,esophageal neoplasm,C0014859,0.55,
4297,"neoplasm, bladder",C0005695,0.55,
1108,lung adenocarcinoma,C0152013,0.55,
9046,lung neoplasm,C0024121,0.55,
160492,lung neoplasm,C0024121,0.55,
2638,lung neoplasm,C0024121,0.55,
2920,esophageal neoplasm,C0014859,0.55,
1789,lung adenocarcinoma,C0152013,0.55,
727897,"neoplasm, bladder",C0005695,0.55,
1143,lung adenocarcinoma,C0152013,0.55,
5599,"neoplasm, rectal",C0034885,0.55,
9475,melanoma metastatic,C0278883,0.5,
11184,melanoma metastatic,C0278883,0.5,
5591,melanoma metastatic,C0278883,0.5,
6317,esophageal neoplasm,C0014859,0.5,
23186,colonic neoplasm,C0009375,0.5,
2355,glioblastoma,C0017636,0.5,
2898,glioblastoma,C0017636,0.5,
367,astrocytoma,C0004114,0.5,
9113,astrocytoma,C0004114,0.5,
10397,astrocytoma,C0004114,0.5,
10110,lung adenocarcinoma,C0152013,0.5,
8821,"neoplasm, bladder",C0005695,0.5,
9700,"neoplasm, bladder",C0005695,0.5,
93986,lung adenocarcinoma,C0152013,0.5,
6573,"neoplasm, bladder",C0005695,0.5,
7874,"neoplasm, bladder",C0005695,0.5,
5921,lung adenocarcinoma,C0152013,0.5,
639,lung adenocarcinoma,C0152013,0.5,
7508,lung adenocarcinoma,C0152013,0.5,
3615,lung adenocarcinoma,C0152013,0.5,
3654,lung adenocarcinoma,C0152013,0.5,
3658,lung adenocarcinoma,C0152013,0.5,
3768,"neoplasm, bladder",C0005695,0.5,
4489,"neoplasm, bladder",C0005695,0.5,
11243,"neoplasm, bladder",C0005695,0.5,
51366,lung adenocarcinoma,C0152013,0.5,
567,lung adenocarcinoma,C0152013,0.5,
794,"neoplasm, peritoneal",C0031149,0.5,
51363,lung neoplasm,C0024121,0.5,
51614,lung neoplasm,C0024121,0.5,
574452,lung neoplasm,C0024121,0.5,
400931,lung neoplasm,C0024121,0.5,
9635,lung neoplasm,C0024121,0.5,
80196,colonic neoplasm,C0009375,0.5,
2547,lung adenocarcinoma,C0152013,0.5,
8202,astrocytoma,C0004114,0.5,
4321,colonic neoplasm,C0009375,0.5,
8991,lung neoplasm,C0024121,0.5,
944,b cell lymphoma,C0079731,0.5,
9922,lung adenocarcinoma,C0152013,0.5,
2182,lung adenocarcinoma,C0152013,0.5,
27330,lung adenocarcinoma,C0152013,0.5,
2791,lung adenocarcinoma,C0152013,0.5,
1559,"neoplasm, bladder",C0005695,0.5,
54894,lung adenocarcinoma,C0152013,0.5,
5533,"neoplasm, bladder",C0005695,0.5,
84181,"neoplasm, bladder",C0005695,0.5,
6240,lung adenocarcinoma,C0152013,0.5,
63826,lung adenocarcinoma,C0152013,0.5,
6795,lung adenocarcinoma,C0152013,0.5,
116113,lung adenocarcinoma,C0152013,0.5,
157570,lung adenocarcinoma,C0152013,0.5,
6794,melanoma metastatic,C0278883,0.5,
9448,lung neoplasm,C0024121,0.5,
9728,lung neoplasm,C0024121,0.5,
771,lung neoplasm,C0024121,0.5,
10063,lung neoplasm,C0024121,0.5,
1291,lung neoplasm,C0024121,0.5,
8425,glioblastoma,C0017636,0.5,
1776,lung neoplasm,C0024121,0.5,
2046,melanoma metastatic,C0278883,0.5,
900,lung neoplasm,C0024121,0.5,
5654,lung adenocarcinoma,C0152013,0.5,
590,glioblastoma,C0017636,0.5,
1670,colonic neoplasm,C0009375,0.5,
7372,colonic neoplasm,C0009375,0.5,
873,colonic neoplasm,C0009375,0.5,
538,colonic neoplasm,C0009375,0.5,
5981,colonic neoplasm,C0009375,0.5,
7128,esophageal neoplasm,C0014859,0.5,
7168,esophageal neoplasm,C0014859,0.5,
2597,esophageal neoplasm,C0014859,0.5,
27113,esophageal neoplasm,C0014859,0.5,
51741,esophageal neoplasm,C0014859,0.5,
3702,melanoma metastatic,C0278883,0.5,
7422,"neoplasm, urologic",C0042076,0.5,
90,astrocytoma,C0004114,0.5,
5832,lung adenocarcinoma,C0152013,0.5,
3950,lung adenocarcinoma,C0152013,0.5,
406914,lung adenocarcinoma,C0152013,0.5,
8320,"neoplasm, bladder",C0005695,0.5,
2046,lung adenocarcinoma,C0152013,0.5,
2081,lung adenocarcinoma,C0152013,0.5,
3070,lung adenocarcinoma,C0152013,0.5,
3761,lung adenocarcinoma,C0152013,0.5,
2175,"neoplasm, bladder",C0005695,0.5,
10266,lung neoplasm,C0024121,0.5,
4293,melanoma metastatic,C0278883,0.5,
11197,esophageal neoplasm,C0014859,0.5,
5052,esophageal neoplasm,C0014859,0.5,
5245,esophageal neoplasm,C0014859,0.5,
10408,glioblastoma,C0017636,0.5,
2203,colonic neoplasm,C0009375,0.5,
51347,lung adenocarcinoma,C0152013,0.5,
2033,lung adenocarcinoma,C0152013,0.5,
23521,lung adenocarcinoma,C0152013,0.5,
10188,lung adenocarcinoma,C0152013,0.5,
10535,lung adenocarcinoma,C0152013,0.5,
2072,"neoplasm, bladder",C0005695,0.5,
6182,lung adenocarcinoma,C0152013,0.5,
6304,lung adenocarcinoma,C0152013,0.5,
5444,"neoplasm, bladder",C0005695,0.5,
65975,anaplastic lung carcinoma,C0345958,0.5,
664616,lung neoplasm,C0024121,0.5,
7253,lung neoplasm,C0024121,0.5,
407009,lung neoplasm,C0024121,0.5,
4163,"neoplasm, rectal",C0034885,0.5,
4502,"neoplasm, bladder",C0005695,0.5,
6817,colonic neoplasm,C0009375,0.5,
51341,glioblastoma,C0017636,0.5,
5156,melanoma metastatic,C0278883,0.5,
1410,colonic neoplasm,C0009375,0.5,
3868,"neoplasm, bladder",C0005695,0.5,
1234,colonic neoplasm,C0009375,0.5,
8671,lung adenocarcinoma,C0152013,0.5,
7799,"neoplasm, bladder",C0005695,0.5,
574451,lung adenocarcinoma,C0152013,0.5,
8092,lung adenocarcinoma,C0152013,0.5,
4222,lung adenocarcinoma,C0152013,0.5,
463,lung adenocarcinoma,C0152013,0.5,
51303,lung adenocarcinoma,C0152013,0.5,
5610,lung adenocarcinoma,C0152013,0.5,
26986,"neoplasm, bladder",C0005695,0.5,
6790,melanoma metastatic,C0278883,0.5,
406937,b cell lymphoma,C0079731,0.5,
220972,esophageal neoplasm,C0014859,0.5,
246,esophageal neoplasm,C0014859,0.5,
27030,esophageal neoplasm,C0014859,0.5,
4853,astrocytoma,C0004114,0.5,
3020,astrocytoma,C0004114,0.5,
7422,gliosarcoma,C0206726,0.5,
51593,glioblastoma,C0017636,0.5,
81610,glioblastoma,C0017636,0.5,
3476,lung neoplasm,C0024121,0.5,
406914,lung neoplasm,C0024121,0.5,
406927,lung neoplasm,C0024121,0.5,
28234,lung neoplasm,C0024121,0.5,
5654,lung neoplasm,C0024121,0.5,
60529,lung neoplasm,C0024121,0.5,
51755,lung adenocarcinoma,C0152013,0.5,
7011,lung neoplasm,C0024121,0.5,
8260,lung adenocarcinoma,C0152013,0.5,
2878,esophageal neoplasm,C0014859,0.5,
30011,colonic neoplasm,C0009375,0.5,
762,colonic neoplasm,C0009375,0.5,
9448,lung adenocarcinoma,C0152013,0.45,
4509,"neoplasm, bladder",C0005695,0.45,
4536,"neoplasm, bladder",C0005695,0.45,
517,"neoplasm, bladder",C0005695,0.45,
5002,lung adenocarcinoma,C0152013,0.45,
993,"neoplasm, bladder",C0005695,0.45,
6416,"neoplasm, bladder",C0005695,0.45,
6817,lung adenocarcinoma,C0152013,0.45,
8313,lung adenocarcinoma,C0152013,0.45,
2395,glioblastoma,C0017636,0.45,
5795,lung adenocarcinoma,C0152013,0.45,
5395,"neoplasm, bladder",C0005695,0.45,
1616,appendiceal neoplasm,C0003614,0.45,
6046,b cell lymphoma,C0079731,0.45,
3700,colonic neoplasm,C0009375,0.45,
50615,b cell lymphoma,C0079731,0.45,
6817,"neoplasm, urologic",C0042076,0.45,
51741,"neoplasm, urologic",C0042076,0.4,
2898,esophageal neoplasm,C0014859,0.4,
65266,melanoma metastatic,C0278883,0.4,
7273,melanoma metastatic,C0278883,0.4,
9706,melanoma metastatic,C0278883,0.4,
115701,melanoma metastatic,C0278883,0.4,
131890,melanoma metastatic,C0278883,0.4,
150094,melanoma metastatic,C0278883,0.4,
2045,melanoma metastatic,C0278883,0.4,
55351,melanoma metastatic,C0278883,0.4,
5584,melanoma metastatic,C0278883,0.4,
6750,esophageal neoplasm,C0014859,0.4,
90355,esophageal neoplasm,C0014859,0.4,
5468,gliosarcoma,C0206726,0.4,
2898,colonic neoplasm,C0009375,0.4,
346288,glioblastoma,C0017636,0.4,
3714,glioblastoma,C0017636,0.4,
1475,glioblastoma,C0017636,0.4,
160140,glioblastoma,C0017636,0.4,
902,glioblastoma,C0017636,0.4,
8085,astrocytoma,C0004114,0.4,
10146,astrocytoma,C0004114,0.4,
10528,lung adenocarcinoma,C0152013,0.4,
126806658,lung adenocarcinoma,C0152013,0.4,
138474,lung adenocarcinoma,C0152013,0.4,
1387,lung adenocarcinoma,C0152013,0.4,
1678,lung adenocarcinoma,C0152013,0.4,
1687,lung adenocarcinoma,C0152013,0.4,
84700,lung adenocarcinoma,C0152013,0.4,
8890,lung adenocarcinoma,C0152013,0.4,
9304,lung adenocarcinoma,C0152013,0.4,
9332,lung adenocarcinoma,C0152013,0.4,
55252,"neoplasm, bladder",C0005695,0.4,
8394,"neoplasm, bladder",C0005695,0.4,
6723,lung adenocarcinoma,C0152013,0.4,
8125,lung adenocarcinoma,C0152013,0.4,
226,lung adenocarcinoma,C0152013,0.4,
240,lung adenocarcinoma,C0152013,0.4,
242,lung adenocarcinoma,C0152013,0.4,
29098,lung adenocarcinoma,C0152013,0.4,
335,lung adenocarcinoma,C0152013,0.4,
3646,lung adenocarcinoma,C0152013,0.4,
3656,lung adenocarcinoma,C0152013,0.4,
27127,"neoplasm, bladder",C0005695,0.4,
3908,"neoplasm, bladder",C0005695,0.4,
4342,lung adenocarcinoma,C0152013,0.4,
55342,lung adenocarcinoma,C0152013,0.4,
55783,lung adenocarcinoma,C0152013,0.4,
2260,anaplastic lung carcinoma,C0345958,0.4,
27330,anaplastic lung carcinoma,C0345958,0.4,
6098,anaplastic lung carcinoma,C0345958,0.4,
814,anaplastic lung carcinoma,C0345958,0.4,
84630,anaplastic lung carcinoma,C0345958,0.4,
2315,"neoplasm, peritoneal",C0031149,0.4,
4162,"neoplasm, peritoneal",C0031149,0.4,
475,lung neoplasm,C0024121,0.4,
51092,lung neoplasm,C0024121,0.4,
574413,lung neoplasm,C0024121,0.4,
60673,lung neoplasm,C0024121,0.4,
27044,lung neoplasm,C0024121,0.4,
2886,lung neoplasm,C0024121,0.4,
29923,lung neoplasm,C0024121,0.4,
3950,lung neoplasm,C0024121,0.4,
4354,lung neoplasm,C0024121,0.4,
4583,"neoplasm, rectal",C0034885,0.4,
10592,lung neoplasm,C0024121,0.4,
1066,lung neoplasm,C0024121,0.4,
8635,lung neoplasm,C0024121,0.4,
8880,lung neoplasm,C0024121,0.4,
9922,lung neoplasm,C0024121,0.4,
29950,colonic neoplasm,C0009375,0.4,
242,colonic neoplasm,C0009375,0.4,
10765,colonic neoplasm,C0009375,0.4,
143,colonic neoplasm,C0009375,0.4,
8320,colonic neoplasm,C0009375,0.4,
8314,astrocytoma,C0004114,0.4,
10683,astrocytoma,C0004114,0.4,
85481,lung adenocarcinoma,C0152013,0.4,
8728,lung adenocarcinoma,C0152013,0.4,
9497,lung adenocarcinoma,C0152013,0.4,
9748,lung adenocarcinoma,C0152013,0.4,
23212,lung adenocarcinoma,C0152013,0.4,
23556,lung adenocarcinoma,C0152013,0.4,
26519,lung adenocarcinoma,C0152013,0.4,
3315,lung adenocarcinoma,C0152013,0.4,
3726,lung adenocarcinoma,C0152013,0.4,
10723,"neoplasm, bladder",C0005695,0.4,
50807,"neoplasm, bladder",C0005695,0.4,
3843,lung adenocarcinoma,C0152013,0.4,
389840,lung adenocarcinoma,C0152013,0.4,
5518,lung adenocarcinoma,C0152013,0.4,
56342,lung adenocarcinoma,C0152013,0.4,
5690,"neoplasm, bladder",C0005695,0.4,
6599,lung adenocarcinoma,C0152013,0.4,
6637,lung adenocarcinoma,C0152013,0.4,
7371,lung adenocarcinoma,C0152013,0.4,
7409,lung adenocarcinoma,C0152013,0.4,
83743,lung adenocarcinoma,C0152013,0.4,
10171,lung adenocarcinoma,C0152013,0.4,
11051,lung adenocarcinoma,C0152013,0.4,
140803,lung adenocarcinoma,C0152013,0.4,
1454,lung adenocarcinoma,C0152013,0.4,
152110,melanoma metastatic,C0278883,0.4,
202374,melanoma metastatic,C0278883,0.4,
22983,melanoma metastatic,C0278883,0.4,
389840,melanoma metastatic,C0278883,0.4,
4919,melanoma metastatic,C0278883,0.4,
57410,melanoma metastatic,C0278883,0.4,
6872,melanoma metastatic,C0278883,0.4,
7204,melanoma metastatic,C0278883,0.4,
2272,"neoplasm, urologic",C0042076,0.4,
4968,"neoplasm, urologic",C0042076,0.4,
545,"neoplasm, urologic",C0042076,0.4,
597,esophageal neoplasm,C0014859,0.4,
902,esophageal neoplasm,C0014859,0.4,
25,esophageal neoplasm,C0014859,0.4,
8572,lung neoplasm,C0024121,0.4,
80157,lung neoplasm,C0024121,0.4,
810,lung neoplasm,C0024121,0.4,
23462,lung neoplasm,C0024121,0.4,
1562,gliosarcoma,C0206726,0.4,
5447,gliosarcoma,C0206726,0.4,
1387,glioblastoma,C0017636,0.4,
1501,glioblastoma,C0017636,0.4,
65084,glioblastoma,C0017636,0.4,
8434,glioblastoma,C0017636,0.4,
2475,anaplastic lung carcinoma,C0345958,0.4,
255239,anaplastic lung carcinoma,C0345958,0.4,
4916,anaplastic lung carcinoma,C0345958,0.4,
4921,anaplastic lung carcinoma,C0345958,0.4,
85443,anaplastic lung carcinoma,C0345958,0.4,
4582,"neoplasm, peritoneal",C0031149,0.4,
6513,"neoplasm, peritoneal",C0031149,0.4,
1555,gliosarcoma,C0206726,0.4,
5020,colonic neoplasm,C0009375,0.4,
406904,lung neoplasm,C0024121,0.4,
407054,esophageal neoplasm,C0014859,0.4,
7442,"neoplasm, bladder",C0005695,0.4,
4224,colonic neoplasm,C0009375,0.4,
6566,colonic neoplasm,C0009375,0.4,
8668,colonic neoplasm,C0009375,0.4,
60,esophageal neoplasm,C0014859,0.4,
60487,esophageal neoplasm,C0014859,0.4,
6049,esophageal neoplasm,C0014859,0.4,
7284,esophageal neoplasm,C0014859,0.4,
360,esophageal neoplasm,C0014859,0.4,
6416,melanoma metastatic,C0278883,0.4,
79834,melanoma metastatic,C0278883,0.4,
11329,melanoma metastatic,C0278883,0.4,
57538,melanoma metastatic,C0278883,0.4,
6196,melanoma metastatic,C0278883,0.4,
3236,glioblastoma,C0017636,0.4,
90355,glioblastoma,C0017636,0.4,
10221,anaplastic lung carcinoma,C0345958,0.4,
167359,anaplastic lung carcinoma,C0345958,0.4,
2042,anaplastic lung carcinoma,C0345958,0.4,
2044,anaplastic lung carcinoma,C0345958,0.4,
57538,anaplastic lung carcinoma,C0345958,0.4,
7273,anaplastic lung carcinoma,C0345958,0.4,
8295,anaplastic lung carcinoma,C0345958,0.4,
84446,anaplastic lung carcinoma,C0345958,0.4,
84700,anaplastic lung carcinoma,C0345958,0.4,
595,"neoplasm, urologic",C0042076,0.4,
65250,astrocytoma,C0004114,0.4,
57492,astrocytoma,C0004114,0.4,
60529,lung adenocarcinoma,C0152013,0.4,
64969,lung adenocarcinoma,C0152013,0.4,
7006,lung adenocarcinoma,C0152013,0.4,
7018,lung adenocarcinoma,C0152013,0.4,
79890,lung adenocarcinoma,C0152013,0.4,
8048,lung adenocarcinoma,C0152013,0.4,
814,lung adenocarcinoma,C0152013,0.4,
84444,lung adenocarcinoma,C0152013,0.4,
8761,lung adenocarcinoma,C0152013,0.4,
8971,lung adenocarcinoma,C0152013,0.4,
84966,"neoplasm, bladder",C0005695,0.4,
8836,"neoplasm, bladder",C0005695,0.4,
9649,"neoplasm, bladder",C0005695,0.4,
341568,"neoplasm, bladder",C0005695,0.4,
3670,"neoplasm, bladder",C0005695,0.4,
513,"neoplasm, bladder",C0005695,0.4,
51479,"neoplasm, bladder",C0005695,0.4,
5092,lung adenocarcinoma,C0152013,0.4,
51082,lung adenocarcinoma,C0152013,0.4,
55681,lung adenocarcinoma,C0152013,0.4,
5819,"neoplasm, bladder",C0005695,0.4,
8243,"neoplasm, bladder",C0005695,0.4,
2242,lung adenocarcinoma,C0152013,0.4,
2618,lung adenocarcinoma,C0152013,0.4,
26750,lung adenocarcinoma,C0152013,0.4,
3028,lung adenocarcinoma,C0152013,0.4,
3360,lung adenocarcinoma,C0152013,0.4,
140767,"neoplasm, bladder",C0005695,0.4,
1463,"neoplasm, bladder",C0005695,0.4,
255022,"neoplasm, bladder",C0005695,0.4,
253559,astrocytoma,C0004114,0.4,
10460,gliosarcoma,C0206726,0.4,
2261,gliosarcoma,C0206726,0.4,
115399,glioblastoma,C0017636,0.4,
159989,glioblastoma,C0017636,0.4,
10630,"neoplasm, peritoneal",C0031149,0.4,
1499,"neoplasm, peritoneal",C0031149,0.4,
6599,lung neoplasm,C0024121,0.4,
5002,lung neoplasm,C0024121,0.4,
288,lung neoplasm,C0024121,0.4,
1212,lung neoplasm,C0024121,0.4,
3399,colonic neoplasm,C0009375,0.4,
57381,colonic neoplasm,C0009375,0.4,
2982,colonic neoplasm,C0009375,0.4,
23060,"neoplasm, bladder",C0005695,0.4,
23236,colonic neoplasm,C0009375,0.4,
2949,colonic neoplasm,C0009375,0.4,
23178,melanoma metastatic,C0278883,0.4,
2534,melanoma metastatic,C0278883,0.4,
55437,melanoma metastatic,C0278883,0.4,
2788,esophageal neoplasm,C0014859,0.4,
7052,esophageal neoplasm,C0014859,0.4,
658,melanoma metastatic,C0278883,0.4,
6792,melanoma metastatic,C0278883,0.4,
9149,melanoma metastatic,C0278883,0.4,
2260,gliosarcoma,C0206726,0.4,
4792,gliosarcoma,C0206726,0.4,
6867,gliosarcoma,C0206726,0.4,
8216,gliosarcoma,C0206726,0.4,
1476,glioblastoma,C0017636,0.4,
116844,colonic neoplasm,C0009375,0.4,
160140,colonic neoplasm,C0009375,0.4,
60487,colonic neoplasm,C0009375,0.4,
55379,glioblastoma,C0017636,0.4,
8289,astrocytoma,C0004114,0.4,
383,lung adenocarcinoma,C0152013,0.4,
4736,lung adenocarcinoma,C0152013,0.4,
4750,lung adenocarcinoma,C0152013,0.4,
54433,lung adenocarcinoma,C0152013,0.4,
57144,lung adenocarcinoma,C0152013,0.4,
57188,lung adenocarcinoma,C0152013,0.4,
407041,"neoplasm, bladder",C0005695,0.4,
4108,"neoplasm, bladder",C0005695,0.4,
43,"neoplasm, bladder",C0005695,0.4,
2091,lung adenocarcinoma,C0152013,0.4,
22948,lung adenocarcinoma,C0152013,0.4,
27102,lung adenocarcinoma,C0152013,0.4,
27347,lung adenocarcinoma,C0152013,0.4,
2986,lung adenocarcinoma,C0152013,0.4,
308,lung adenocarcinoma,C0152013,0.4,
3098,lung adenocarcinoma,C0152013,0.4,
3645,lung adenocarcinoma,C0152013,0.4,
100507500,lung adenocarcinoma,C0152013,0.4,
10476,lung adenocarcinoma,C0152013,0.4,
2186,"neoplasm, bladder",C0005695,0.4,
225689,"neoplasm, bladder",C0005695,0.4,
8711,lung adenocarcinoma,C0152013,0.4,
931,lung adenocarcinoma,C0152013,0.4,
9625,lung adenocarcinoma,C0152013,0.4,
6173,lung adenocarcinoma,C0152013,0.4,
6573,lung adenocarcinoma,C0152013,0.4,
79711,lung adenocarcinoma,C0152013,0.4,
81037,"neoplasm, bladder",C0005695,0.4,
10746,anaplastic lung carcinoma,C0345958,0.4,
140803,anaplastic lung carcinoma,C0345958,0.4,
25,anaplastic lung carcinoma,C0345958,0.4,
4750,anaplastic lung carcinoma,C0345958,0.4,
695,anaplastic lung carcinoma,C0345958,0.4,
8573,anaplastic lung carcinoma,C0345958,0.4,
116285,lung neoplasm,C0024121,0.4,
8517,lung neoplasm,C0024121,0.4,
55076,lung neoplasm,C0024121,0.4,
60370,lung neoplasm,C0024121,0.4,
710,lung neoplasm,C0024121,0.4,
7306,lung neoplasm,C0024121,0.4,
79991,lung neoplasm,C0024121,0.4,
3280,lung neoplasm,C0024121,0.4,
1938,lung neoplasm,C0024121,0.4,
2535,colonic neoplasm,C0009375,0.4,
781,colonic neoplasm,C0009375,0.4,
1592,esophageal neoplasm,C0014859,0.4,
7170,colonic neoplasm,C0009375,0.4,
2596,colonic neoplasm,C0009375,0.4,
4129,colonic neoplasm,C0009375,0.4,
3306,colonic neoplasm,C0009375,0.4,
59,colonic neoplasm,C0009375,0.4,
6573,colonic neoplasm,C0009375,0.4,
79728,colonic neoplasm,C0009375,0.4,
902,colonic neoplasm,C0009375,0.4,
90355,colonic neoplasm,C0009375,0.4,
3604,colonic neoplasm,C0009375,0.4,
8801,lung adenocarcinoma,C0152013,0.4,
8893,lung adenocarcinoma,C0152013,0.4,
574455,"neoplasm, bladder",C0005695,0.4,
693124,"neoplasm, bladder",C0005695,0.4,
6157,lung adenocarcinoma,C0152013,0.4,
822,lung adenocarcinoma,C0152013,0.4,
57211,lung adenocarcinoma,C0152013,0.4,
290,"neoplasm, bladder",C0005695,0.4,
374887,"neoplasm, bladder",C0005695,0.4,
146177,"neoplasm, bladder",C0005695,0.4,
1586,"neoplasm, bladder",C0005695,0.4,
26259,"neoplasm, bladder",C0005695,0.4,
191,lung adenocarcinoma,C0152013,0.4,
1967,lung adenocarcinoma,C0152013,0.4,
2358,lung adenocarcinoma,C0152013,0.4,
283455,lung adenocarcinoma,C0152013,0.4,
10144,lung adenocarcinoma,C0152013,0.4,
10452,lung adenocarcinoma,C0152013,0.4,
10769,lung adenocarcinoma,C0152013,0.4,
10922,lung adenocarcinoma,C0152013,0.4,
115399,lung adenocarcinoma,C0152013,0.4,
130002133,lung adenocarcinoma,C0152013,0.4,
84446,melanoma metastatic,C0278883,0.4,
84630,melanoma metastatic,C0278883,0.4,
8536,melanoma metastatic,C0278883,0.4,
9175,melanoma metastatic,C0278883,0.4,
9943,melanoma metastatic,C0278883,0.4,
2050,melanoma metastatic,C0278883,0.4,
2984,melanoma metastatic,C0278883,0.4,
3000,melanoma metastatic,C0278883,0.4,
4294,melanoma metastatic,C0278883,0.4,
5585,melanoma metastatic,C0278883,0.4,
5587,melanoma metastatic,C0278883,0.4,
57144,melanoma metastatic,C0278883,0.4,
11214,esophageal neoplasm,C0014859,0.4,
1410,esophageal neoplasm,C0014859,0.4,
148867,esophageal neoplasm,C0014859,0.4,
4215,esophageal neoplasm,C0014859,0.4,
4846,esophageal neoplasm,C0014859,0.4,
56950,esophageal neoplasm,C0014859,0.4,
7171,esophageal neoplasm,C0014859,0.4,
8797,esophageal neoplasm,C0014859,0.4,
8856,esophageal neoplasm,C0014859,0.4,
2044,astrocytoma,C0004114,0.4,
23462,astrocytoma,C0004114,0.4,
23493,astrocytoma,C0004114,0.4,
7073,astrocytoma,C0004114,0.4,
346288,gliosarcoma,C0206726,0.4,
387775,glioblastoma,C0017636,0.4,
60487,glioblastoma,C0017636,0.4,
22853,anaplastic lung carcinoma,C0345958,0.4,
545,anaplastic lung carcinoma,C0345958,0.4,
65267,anaplastic lung carcinoma,C0345958,0.4,
660,anaplastic lung carcinoma,C0345958,0.4,
9113,anaplastic lung carcinoma,C0345958,0.4,
9578,anaplastic lung carcinoma,C0345958,0.4,
10643,"neoplasm, peritoneal",C0031149,0.4,
7431,"neoplasm, peritoneal",C0031149,0.4,
7490,"neoplasm, peritoneal",C0031149,0.4,
1066,malignant gastrointestinal tract tumors,C0685938,0.4,
3423,lung neoplasm,C0024121,0.4,
406946,lung neoplasm,C0024121,0.4,
5229,lung neoplasm,C0024121,0.4,
9592,lung neoplasm,C0024121,0.4,
10071,lung neoplasm,C0024121,0.4,
55840,lung neoplasm,C0024121,0.4,
5742,esophageal neoplasm,C0014859,0.4,
5121,colonic neoplasm,C0009375,0.4,
6941,colonic neoplasm,C0009375,0.4,
1158,colonic neoplasm,C0009375,0.4,
2,colonic neoplasm,C0009375,0.4,
4023,colonic neoplasm,C0009375,0.4,
675,"neoplasm, pancreatic",C0030297,1.0,
4089,"neoplasm, pancreatic",C0030297,1.0,
1956,"neoplasm, pancreatic",C0030297,1.0,
1029,"neoplasm, pancreatic",C0030297,1.0,
79728,"neoplasm, pancreatic",C0030297,1.0,
3630,"neoplasm, pancreatic",C0030297,1.0,
6794,"neoplasm, pancreatic",C0030297,1.0,
672,"neoplasm, pancreatic",C0030297,1.0,
7157,"neoplasm, pancreatic",C0030297,1.0,
